Date,Time,Out_Temp,Out_Hum,Wind_Speed,Rain,Solar_Rad,Date_time,DOY
29/04/06,1:00 pm,21.2,0.74,6.4,0,48.35448,2006-04-29 13:00:00,119
29/04/06,2:00 pm,23.1,0.66,6.4,0,52.22628,2006-04-29 14:00:00,119
29/04/06,3:00 pm,23.4,0.7,11.3,0,32.60916,2006-04-29 15:00:00,119
29/04/06,4:00 pm,22.4,0.76,14.5,0,15.83136,2006-04-29 16:00:00,119
29/04/06,5:00 pm,21.3,0.81,12.9,0,8.51796,2006-04-29 17:00:00,119
29/04/06,6:00 pm,20.7,0.84,11.3,0,2.06496,2006-04-29 18:00:00,119
29/04/06,7:00 pm,20.2,0.86,9.7,0,0,2006-04-29 19:00:00,119
29/04/06,8:00 pm,19.9,0.87,8,0,0,2006-04-29 20:00:00,119
29/04/06,9:00 pm,19.7,0.88,8,0,0,2006-04-29 21:00:00,119
29/04/06,10:00 pm,19.4,0.84,17.7,0,0,2006-04-29 22:00:00,119
29/04/06,11:00 pm,18.4,0.8,19.3,0,0,2006-04-29 23:00:00,119
30/04/06,12:00 am,17.6,0.77,20.9,0,0,2006-04-30 00:00:00,120
30/04/06,1:00 am,16.6,0.78,16.1,0,0,2006-04-30 01:00:00,120
30/04/06,2:00 am,14.5,0.78,14.5,0,0,2006-04-30 02:00:00,120
30/04/06,3:00 am,13.6,0.75,16.1,0,0,2006-04-30 03:00:00,120
30/04/06,4:00 am,12.6,0.78,14.5,0,0,2006-04-30 04:00:00,120
30/04/06,5:00 am,11.4,0.8,8,0,0,2006-04-30 05:00:00,120
30/04/06,6:00 am,10.9,0.75,6.4,0,0,2006-04-30 06:00:00,120
30/04/06,7:00 am,10.3,0.85,4.8,0,0,2006-04-30 07:00:00,120
30/04/06,8:00 am,9.2,0.83,4.8,0,3.26952,2006-04-30 08:00:00,120
30/04/06,9:00 am,10.8,0.74,8,0,16.94988,2006-04-30 09:00:00,120
30/04/06,10:00 am,13.6,0.56,12.9,0,33.1254,2006-04-30 10:00:00,120
30/04/06,11:00 am,15.4,0.34,17.7,0,43.27812,2006-04-30 11:00:00,120
30/04/06,12:00 pm,16.8,0.31,19.3,0,59.02344,2006-04-30 12:00:00,120
30/04/06,1:00 pm,17.4,0.35,17.7,0,60.40008,2006-04-30 13:00:00,120
30/04/06,2:00 pm,18.1,0.31,16.1,0,57.6468,2006-04-30 14:00:00,120
30/04/06,3:00 pm,18.4,0.31,14.5,0,49.38696,2006-04-30 15:00:00,120
30/04/06,4:00 pm,18.7,0.32,14.5,0,38.89008,2006-04-30 16:00:00,120
30/04/06,5:00 pm,18.3,0.33,16.1,0,22.19832,2006-04-30 17:00:00,120
30/04/06,6:00 pm,17.1,0.46,9.7,0,6.53904,2006-04-30 18:00:00,120
30/04/06,7:00 pm,13.1,0.58,3.2,0,0.17208,2006-04-30 19:00:00,120
30/04/06,8:00 pm,11.2,0.69,1.6,0,0,2006-04-30 20:00:00,120
30/04/06,9:00 pm,9.6,0.75,3.2,0,0,2006-04-30 21:00:00,120
30/04/06,10:00 pm,8.6,0.79,3.2,0,0,2006-04-30 22:00:00,120
30/04/06,11:00 pm,8.3,0.78,3.2,0,0,2006-04-30 23:00:00,120
01/05/06,12:00 am,7.6,0.81,3.2,0,0,2006-05-01 00:00:00,121
01/05/06,1:00 am,7.2,0.76,6.4,0,0,2006-05-01 01:00:00,121
01/05/06,2:00 am,8.3,0.77,8,0,0,2006-05-01 02:00:00,121
01/05/06,3:00 am,7.9,0.78,11.3,0,0,2006-05-01 03:00:00,121
01/05/06,4:00 am,7.4,0.83,9.7,0,0,2006-05-01 04:00:00,121
01/05/06,5:00 am,7.1,0.83,9.7,0,0,2006-05-01 05:00:00,121
01/05/06,6:00 am,6.7,0.88,8,0,0,2006-05-01 06:00:00,121
01/05/06,7:00 am,6.2,0.88,6.4,0,0,2006-05-01 07:00:00,121
01/05/06,8:00 am,6.3,0.89,8,0,3.52764,2006-05-01 08:00:00,121
01/05/06,9:00 am,8.4,0.85,11.3,0,17.72424,2006-05-01 09:00:00,121
01/05/06,10:00 am,11.3,0.77,16.1,0,33.64164,2006-05-01 10:00:00,121
01/05/06,11:00 am,13.4,0.63,19.3,0,46.63368,2006-05-01 11:00:00,121
01/05/06,12:00 pm,14.2,0.56,17.7,0,43.10604,2006-05-01 12:00:00,121
01/05/06,1:00 pm,15.7,0.53,17.7,0,61.77672,2006-05-01 13:00:00,121
01/05/06,2:00 pm,16.7,0.5,17.7,0,61.86276,2006-05-01 14:00:00,121
01/05/06,3:00 pm,17.2,0.5,16.1,0,53.60292,2006-05-01 15:00:00,121
01/05/06,4:00 pm,17.2,0.49,14.5,0,39.40632,2006-05-01 16:00:00,121
01/05/06,5:00 pm,16.7,0.52,12.9,0,18.32652,2006-05-01 17:00:00,121
01/05/06,6:00 pm,15.7,0.6,6.4,0,4.7322,2006-05-01 18:00:00,121
01/05/06,7:00 pm,12.1,0.75,1.6,0,0.17208,2006-05-01 19:00:00,121
01/05/06,8:00 pm,10.3,0.8,1.6,0,0,2006-05-01 20:00:00,121
01/05/06,9:00 pm,9.2,0.81,1.6,0,0,2006-05-01 21:00:00,121
01/05/06,10:00 pm,8.2,0.91,1.6,0,0,2006-05-01 22:00:00,121
01/05/06,11:00 pm,6.8,0.91,1.6,0,0,2006-05-01 23:00:00,121
02/05/06,12:00 am,7.1,0.89,3.2,0,0,2006-05-02 00:00:00,122
02/05/06,1:00 am,6.4,0.9,1.6,0,0,2006-05-02 01:00:00,122
02/05/06,2:00 am,5.1,0.91,1.6,0,0,2006-05-02 02:00:00,122
02/05/06,3:00 am,4.3,0.92,1.6,0,0,2006-05-02 03:00:00,122
02/05/06,4:00 am,3.9,0.94,0,0,0,2006-05-02 04:00:00,122
02/05/06,5:00 am,3.6,0.93,0,0,0,2006-05-02 05:00:00,122
02/05/06,6:00 am,3.3,0.94,0,0,0,2006-05-02 06:00:00,122
02/05/06,7:00 am,3.2,0.94,1.6,0,0,2006-05-02 07:00:00,122
02/05/06,8:00 am,3.6,0.95,0,0,3.61368,2006-05-02 08:00:00,122
02/05/06,9:00 am,7.3,0.88,6.4,0,16.86384,2006-05-02 09:00:00,122
02/05/06,10:00 am,11.1,0.8,9.7,0,33.03936,2006-05-02 10:00:00,122
02/05/06,11:00 am,13.9,0.66,12.9,0,46.4616,2006-05-02 11:00:00,122
02/05/06,12:00 pm,15.9,0.56,12.9,0,55.32372,2006-05-02 12:00:00,122
02/05/06,1:00 pm,17,0.5,9.7,0,58.5072,2006-05-02 13:00:00,122
02/05/06,2:00 pm,17.9,0.48,8,0,56.70036,2006-05-02 14:00:00,122
02/05/06,3:00 pm,18.7,0.46,6.4,0,49.30092,2006-05-02 15:00:00,122
02/05/06,4:00 pm,18.8,0.46,8,0,36.48096,2006-05-02 16:00:00,122
02/05/06,5:00 pm,18.8,0.47,4.8,0,21.68208,2006-05-02 17:00:00,122
02/05/06,6:00 pm,17.9,0.63,3.2,0,6.453,2006-05-02 18:00:00,122
02/05/06,7:00 pm,14.2,0.77,1.6,0,0.17208,2006-05-02 19:00:00,122
02/05/06,8:00 pm,11.8,0.81,1.6,0,0,2006-05-02 20:00:00,122
02/05/06,9:00 pm,9.8,0.9,1.6,0,0,2006-05-02 21:00:00,122
02/05/06,10:00 pm,8.6,0.84,1.6,0,0,2006-05-02 22:00:00,122
02/05/06,11:00 pm,8.5,0.88,1.6,0,0,2006-05-02 23:00:00,122
03/05/06,12:00 am,8.1,0.88,1.6,0,0,2006-05-03 00:00:00,123
03/05/06,1:00 am,8.2,0.88,1.6,0,0,2006-05-03 01:00:00,123
03/05/06,2:00 am,6.8,0.93,0,0,0,2006-05-03 02:00:00,123
03/05/06,3:00 am,6.4,0.94,0,0,0,2006-05-03 03:00:00,123
03/05/06,4:00 am,5.3,0.95,0,0,0,2006-05-03 04:00:00,123
03/05/06,5:00 am,4.7,0.94,0,0,0,2006-05-03 05:00:00,123
03/05/06,6:00 am,3.6,0.95,0,0.025,0,2006-05-03 06:00:00,123
03/05/06,7:00 am,3.3,0.95,0,0,0,2006-05-03 07:00:00,123
03/05/06,8:00 am,3.4,0.96,0,0,2.5812,2006-05-03 08:00:00,123
03/05/06,9:00 am,8.1,0.96,1.6,0,15.74532,2006-05-03 09:00:00,123
03/05/06,10:00 am,12.4,0.76,8,0,31.92084,2006-05-03 10:00:00,123
03/05/06,11:00 am,15.3,0.64,11.3,0,45.77328,2006-05-03 11:00:00,123
03/05/06,12:00 pm,17.1,0.54,11.3,0,54.37728,2006-05-03 12:00:00,123
03/05/06,1:00 pm,18.3,0.49,8,0,57.99096,2006-05-03 13:00:00,123
03/05/06,2:00 pm,19.1,0.48,8,0,56.01204,2006-05-03 14:00:00,123
03/05/06,3:00 pm,19.7,0.44,6.4,0,48.87072,2006-05-03 15:00:00,123
03/05/06,4:00 pm,19.8,0.43,8,0,36.9972,2006-05-03 16:00:00,123
03/05/06,5:00 pm,19.6,0.46,8,0,21.59604,2006-05-03 17:00:00,123
03/05/06,6:00 pm,18.2,0.59,4.8,0,5.85072,2006-05-03 18:00:00,123
03/05/06,7:00 pm,14.3,0.74,3.2,0,0.08604,2006-05-03 19:00:00,123
03/05/06,8:00 pm,11.1,0.83,3.2,0,0,2006-05-03 20:00:00,123
03/05/06,9:00 pm,10,0.86,3.2,0,0,2006-05-03 21:00:00,123
03/05/06,10:00 pm,9.3,0.9,1.6,0,0,2006-05-03 22:00:00,123
03/05/06,11:00 pm,8.2,0.91,0,0,0,2006-05-03 23:00:00,123
04/05/06,12:00 am,7.3,0.94,0,0,0,2006-05-04 00:00:00,124
04/05/06,1:00 am,6.9,0.92,0,0,0,2006-05-04 01:00:00,124
04/05/06,2:00 am,7.2,0.92,3.2,0,0,2006-05-04 02:00:00,124
04/05/06,3:00 am,6.4,0.94,1.6,0,0,2006-05-04 03:00:00,124
04/05/06,4:00 am,5.9,0.94,0,0,0,2006-05-04 04:00:00,124
04/05/06,5:00 am,6.1,0.93,0,0,0,2006-05-04 05:00:00,124
04/05/06,6:00 am,6.4,0.92,0,0,0,2006-05-04 06:00:00,124
04/05/06,7:00 am,7.1,0.92,1.6,0,0,2006-05-04 07:00:00,124
04/05/06,8:00 am,6.4,0.95,1.6,0,3.09744,2006-05-04 08:00:00,124
04/05/06,9:00 am,9.8,0.93,3.2,0,15.83136,2006-05-04 09:00:00,124
04/05/06,10:00 am,13,0.74,6.4,0,31.8348,2006-05-04 10:00:00,124
04/05/06,11:00 am,16.5,0.64,11.3,0,45.34308,2006-05-04 11:00:00,124
04/05/06,12:00 pm,18.8,0.55,12.9,0,54.03312,2006-05-04 12:00:00,124
04/05/06,1:00 pm,20.1,0.52,11.3,0,57.2166,2006-05-04 13:00:00,124
04/05/06,2:00 pm,20.9,0.47,11.3,0,54.97956,2006-05-04 14:00:00,124
04/05/06,3:00 pm,21.3,0.46,11.3,0,47.49408,2006-05-04 15:00:00,124
04/05/06,4:00 pm,21.4,0.48,11.3,0,36.82512,2006-05-04 16:00:00,124
04/05/06,5:00 pm,21.1,0.49,11.3,0,21.68208,2006-05-04 17:00:00,124
04/05/06,6:00 pm,19.2,0.65,6.4,0,5.1624,2006-05-04 18:00:00,124
04/05/06,7:00 pm,14.3,0.8,3.2,0,0.08604,2006-05-04 19:00:00,124
04/05/06,8:00 pm,12.8,0.81,3.2,0,0,2006-05-04 20:00:00,124
04/05/06,9:00 pm,12.6,0.85,3.2,0,0,2006-05-04 21:00:00,124
04/05/06,10:00 pm,11.2,0.86,1.6,0,0,2006-05-04 22:00:00,124
04/05/06,11:00 pm,11.9,0.84,1.6,0,0,2006-05-04 23:00:00,124
05/05/06,12:00 am,11.9,0.83,0,0,0,2006-05-05 00:00:00,125
05/05/06,1:00 am,10.9,0.87,3.2,0,0,2006-05-05 01:00:00,125
05/05/06,2:00 am,11.3,0.86,1.6,0,0,2006-05-05 02:00:00,125
05/05/06,3:00 am,11.2,0.89,1.6,0,0,2006-05-05 03:00:00,125
05/05/06,4:00 am,11.1,0.87,0,0,0,2006-05-05 04:00:00,125
05/05/06,5:00 am,11.2,0.87,4.8,0,0,2006-05-05 05:00:00,125
05/05/06,6:00 am,11.1,0.9,1.6,0,0,2006-05-05 06:00:00,125
05/05/06,7:00 am,10.4,0.91,3.2,0,0,2006-05-05 07:00:00,125
05/05/06,8:00 am,10.4,0.92,0,0,0.94644,2006-05-05 08:00:00,125
05/05/06,9:00 am,12.2,0.89,3.2,0,5.07636,2006-05-05 09:00:00,125
05/05/06,10:00 am,13.2,0.85,3.2,0,5.07636,2006-05-05 10:00:00,125
05/05/06,11:00 am,13.6,0.84,6.4,0,6.0228,2006-05-05 11:00:00,125
05/05/06,12:00 pm,14,0.84,8,0,9.63648,2006-05-05 12:00:00,125
05/05/06,1:00 pm,14.3,0.83,4.8,0.025,15.31512,2006-05-05 13:00:00,125
05/05/06,2:00 pm,15.2,0.85,4.8,0,12.73392,2006-05-05 14:00:00,125
05/05/06,3:00 pm,15.6,0.76,3.2,0,11.01312,2006-05-05 15:00:00,125
05/05/06,4:00 pm,16.3,0.74,1.6,0,9.29232,2006-05-05 16:00:00,125
05/05/06,5:00 pm,16.6,0.75,4.8,0,6.19488,2006-05-05 17:00:00,125
05/05/06,6:00 pm,15.9,0.82,3.2,0,1.97892,2006-05-05 18:00:00,125
05/05/06,7:00 pm,15,0.86,6.4,0,0,2006-05-05 19:00:00,125
05/05/06,8:00 pm,13.7,0.91,1.6,0,0,2006-05-05 20:00:00,125
05/05/06,9:00 pm,13.6,0.9,1.6,0,0,2006-05-05 21:00:00,125
05/05/06,10:00 pm,13.7,0.89,1.6,0,0,2006-05-05 22:00:00,125
05/05/06,11:00 pm,13.6,0.9,1.6,0,0,2006-05-05 23:00:00,125
06/05/06,12:00 am,13.1,0.92,1.6,0,0,2006-05-06 00:00:00,126
06/05/06,1:00 am,12.7,0.92,1.6,0,0,2006-05-06 01:00:00,126
06/05/06,2:00 am,12.7,0.93,0,0,0,2006-05-06 02:00:00,126
06/05/06,3:00 am,12.8,0.92,0,0,0,2006-05-06 03:00:00,126
06/05/06,4:00 am,12.9,0.91,0,0,0,2006-05-06 04:00:00,126
06/05/06,5:00 am,12.4,0.93,0,0,0,2006-05-06 05:00:00,126
06/05/06,6:00 am,11.8,0.93,3.2,0,0,2006-05-06 06:00:00,126
06/05/06,7:00 am,11.6,0.92,1.6,0,0,2006-05-06 07:00:00,126
06/05/06,8:00 am,11.3,0.94,0,0,1.97892,2006-05-06 08:00:00,126
06/05/06,9:00 am,13.1,0.89,3.2,0,10.15272,2006-05-06 09:00:00,126
06/05/06,10:00 am,15.1,0.79,8,0,18.32652,2006-05-06 10:00:00,126
06/05/06,11:00 am,17.4,0.67,9.7,0,41.55732,2006-05-06 11:00:00,126
06/05/06,12:00 pm,19.1,0.57,9.7,0,48.44052,2006-05-06 12:00:00,126
06/05/06,1:00 pm,20.2,0.56,8,0,47.66616,2006-05-06 13:00:00,126
06/05/06,2:00 pm,20.8,0.53,9.7,0,41.12712,2006-05-06 14:00:00,126
06/05/06,3:00 pm,20.9,0.53,8,0,25.29576,2006-05-06 15:00:00,126
06/05/06,4:00 pm,21.2,0.51,8,0,27.44676,2006-05-06 16:00:00,126
06/05/06,5:00 pm,21,0.55,9.7,0,16.00344,2006-05-06 17:00:00,126
06/05/06,6:00 pm,19.6,0.61,4.8,0,2.5812,2006-05-06 18:00:00,126
06/05/06,7:00 pm,18.2,0.69,1.6,0,0,2006-05-06 19:00:00,126
06/05/06,8:00 pm,16.7,0.77,3.2,0,0,2006-05-06 20:00:00,126
06/05/06,9:00 pm,14.3,0.85,1.6,0,0,2006-05-06 21:00:00,126
06/05/06,10:00 pm,13.8,0.84,1.6,0,0,2006-05-06 22:00:00,126
06/05/06,11:00 pm,12.3,0.89,1.6,0,0,2006-05-06 23:00:00,126
07/05/06,12:00 am,10.9,0.93,1.6,0,0,2006-05-07 00:00:00,127
07/05/06,1:00 am,10.7,0.92,0,0,0,2006-05-07 01:00:00,127
07/05/06,2:00 am,10.4,0.93,3.2,0,0,2006-05-07 02:00:00,127
07/05/06,3:00 am,11.2,0.91,3.2,0,0,2006-05-07 03:00:00,127
07/05/06,4:00 am,10.6,0.91,3.2,0,0,2006-05-07 04:00:00,127
07/05/06,5:00 am,9.9,0.93,1.6,0,0,2006-05-07 05:00:00,127
07/05/06,6:00 am,9.5,0.93,1.6,0,0,2006-05-07 06:00:00,127
07/05/06,7:00 am,9.1,0.94,3.2,0,0,2006-05-07 07:00:00,127
07/05/06,8:00 am,9.2,0.95,3.2,0,1.97892,2006-05-07 08:00:00,127
07/05/06,9:00 am,10.9,0.92,8,0,13.25016,2006-05-07 09:00:00,127
07/05/06,10:00 am,14,0.82,11.3,0,28.47924,2006-05-07 10:00:00,127
07/05/06,11:00 am,16.4,0.7,9.7,0,41.81544,2006-05-07 11:00:00,127
07/05/06,12:00 pm,18.2,0.59,11.3,0,52.57044,2006-05-07 12:00:00,127
07/05/06,1:00 pm,18.2,0.62,12.9,0,31.8348,2006-05-07 13:00:00,127
07/05/06,2:00 pm,18,0.57,12.9,0,29.85588,2006-05-07 14:00:00,127
07/05/06,3:00 pm,18.6,0.6,14.5,0,36.05076,2006-05-07 15:00:00,127
07/05/06,4:00 pm,18.1,0.57,12.9,0,21.85416,2006-05-07 16:00:00,127
07/05/06,5:00 pm,18.5,0.6,11.3,0,19.61712,2006-05-07 17:00:00,127
07/05/06,6:00 pm,16.8,0.73,6.4,0,3.61368,2006-05-07 18:00:00,127
07/05/06,7:00 pm,13.9,0.81,3.2,0,0.08604,2006-05-07 19:00:00,127
07/05/06,8:00 pm,12.1,0.87,3.2,0,0,2006-05-07 20:00:00,127
07/05/06,9:00 pm,11.8,0.87,4.8,0,0,2006-05-07 21:00:00,127
07/05/06,10:00 pm,11.1,0.9,3.2,0,0,2006-05-07 22:00:00,127
07/05/06,11:00 pm,9.9,0.93,3.2,0,0,2006-05-07 23:00:00,127
08/05/06,12:00 am,9.1,0.94,1.6,0,0,2006-05-08 00:00:00,128
08/05/06,1:00 am,8.2,0.95,1.6,0,0,2006-05-08 01:00:00,128
08/05/06,2:00 am,8.2,0.95,3.2,0.025,0,2006-05-08 02:00:00,128
08/05/06,3:00 am,7.9,0.95,3.2,0,0,2006-05-08 03:00:00,128
08/05/06,4:00 am,7.7,0.96,1.6,0,0,2006-05-08 04:00:00,128
08/05/06,5:00 am,7.9,0.96,1.6,0,0,2006-05-08 05:00:00,128
08/05/06,6:00 am,7.9,0.96,4.8,0,0,2006-05-08 06:00:00,128
08/05/06,7:00 am,8.3,0.96,4.8,0,0,2006-05-08 07:00:00,128
08/05/06,8:00 am,8.7,0.96,4.8,0,1.11852,2006-05-08 08:00:00,128
08/05/06,9:00 am,8.9,0.96,8,0,6.71112,2006-05-08 09:00:00,128
08/05/06,10:00 am,10,0.96,6.4,0,14.11056,2006-05-08 10:00:00,128
08/05/06,11:00 am,10.9,0.96,4.8,0,22.11228,2006-05-08 11:00:00,128
08/05/06,12:00 pm,12.7,0.96,4.8,0,40.78296,2006-05-08 12:00:00,128
08/05/06,1:00 pm,15.1,0.72,6.4,0,54.37728,2006-05-08 13:00:00,128
08/05/06,2:00 pm,17.7,0.71,11.3,0,52.57044,2006-05-08 14:00:00,128
08/05/06,3:00 pm,17.9,0.65,9.7,0,46.20348,2006-05-08 15:00:00,128
08/05/06,4:00 pm,18.1,0.62,9.7,0,34.50204,2006-05-08 16:00:00,128
08/05/06,5:00 pm,17.3,0.75,9.7,0,15.83136,2006-05-08 17:00:00,128
08/05/06,6:00 pm,15.4,0.81,8,0,4.47408,2006-05-08 18:00:00,128
08/05/06,7:00 pm,12.3,0.89,3.2,0,0.08604,2006-05-08 19:00:00,128
08/05/06,8:00 pm,10.8,0.91,1.6,0,0,2006-05-08 20:00:00,128
08/05/06,9:00 pm,9.4,0.93,1.6,0,0,2006-05-08 21:00:00,128
08/05/06,10:00 pm,9.3,0.95,1.6,0,0,2006-05-08 22:00:00,128
08/05/06,11:00 pm,9.1,0.95,1.6,0,0,2006-05-08 23:00:00,128
09/05/06,12:00 am,8.7,0.96,0,0,0,2006-05-09 00:00:00,129
09/05/06,1:00 am,8.6,0.96,1.6,0,0,2006-05-09 01:00:00,129
09/05/06,2:00 am,8.7,0.95,1.6,0,0,2006-05-09 02:00:00,129
09/05/06,3:00 am,8,0.95,1.6,0,0,2006-05-09 03:00:00,129
09/05/06,4:00 am,7.9,0.96,1.6,0,0,2006-05-09 04:00:00,129
09/05/06,5:00 am,7.2,0.96,1.6,0,0,2006-05-09 05:00:00,129
09/05/06,6:00 am,6.7,0.96,0,0,0,2006-05-09 06:00:00,129
09/05/06,7:00 am,7.4,0.96,1.6,0,0,2006-05-09 07:00:00,129
09/05/06,8:00 am,7.4,0.96,0,0,1.20456,2006-05-09 08:00:00,129
09/05/06,9:00 am,9.3,0.97,3.2,0,10.755,2006-05-09 09:00:00,129
09/05/06,10:00 am,11.8,0.96,6.4,0,31.31856,2006-05-09 10:00:00,129
09/05/06,11:00 am,13.9,0.85,3.2,0,43.36416,2006-05-09 11:00:00,129
09/05/06,12:00 pm,18.1,0.56,4.8,0,51.02172,2006-05-09 12:00:00,129
09/05/06,1:00 pm,20.3,0.52,8,0,54.46332,2006-05-09 13:00:00,129
09/05/06,2:00 pm,21.2,0.47,8,0,53.00064,2006-05-09 14:00:00,129
09/05/06,3:00 pm,21.5,0.49,8,0,40.26672,2006-05-09 15:00:00,129
09/05/06,4:00 pm,21.8,0.45,6.4,0,35.87868,2006-05-09 16:00:00,129
09/05/06,5:00 pm,21.5,0.5,6.4,0,19.44504,2006-05-09 17:00:00,129
09/05/06,6:00 pm,19.6,0.62,1.6,0,4.90428,2006-05-09 18:00:00,129
09/05/06,7:00 pm,15,0.74,3.2,0,0.08604,2006-05-09 19:00:00,129
09/05/06,8:00 pm,13.5,0.75,1.6,0,0,2006-05-09 20:00:00,129
09/05/06,9:00 pm,12.2,0.82,0,0,0,2006-05-09 21:00:00,129
09/05/06,10:00 pm,11.1,0.85,0,0,0,2006-05-09 22:00:00,129
09/05/06,11:00 pm,9.4,0.91,0,0,0,2006-05-09 23:00:00,129
10/05/06,12:00 am,9,0.92,0,0,0,2006-05-10 00:00:00,130
10/05/06,1:00 am,8.6,0.92,0,0,0,2006-05-10 01:00:00,130
10/05/06,2:00 am,7.3,0.94,1.6,0,0,2006-05-10 02:00:00,130
10/05/06,3:00 am,6.6,0.95,1.6,0,0,2006-05-10 03:00:00,130
10/05/06,4:00 am,6.3,0.95,0,0,0,2006-05-10 04:00:00,130
10/05/06,5:00 am,5.9,0.95,0,0,0,2006-05-10 05:00:00,130
10/05/06,6:00 am,6.1,0.95,0,0,0,2006-05-10 06:00:00,130
10/05/06,7:00 am,5.4,0.96,0,0,0,2006-05-10 07:00:00,130
10/05/06,8:00 am,5.6,0.96,0,0,2.32308,2006-05-10 08:00:00,130
10/05/06,9:00 am,10.3,0.94,1.6,0,14.6268,2006-05-10 09:00:00,130
10/05/06,10:00 am,15.1,0.78,6.4,0,29.94192,2006-05-10 10:00:00,130
10/05/06,11:00 am,18.5,0.66,11.3,0,42.5898,2006-05-10 11:00:00,130
10/05/06,12:00 pm,20.4,0.56,9.7,0,52.65648,2006-05-10 12:00:00,130
10/05/06,1:00 pm,21.7,0.5,12.9,0,58.24908,2006-05-10 13:00:00,130
10/05/06,2:00 pm,22.4,0.48,9.7,0,56.70036,2006-05-10 14:00:00,130
10/05/06,3:00 pm,22.8,0.47,8,0,44.65476,2006-05-10 15:00:00,130
10/05/06,4:00 pm,23,0.46,8,0,33.64164,2006-05-10 16:00:00,130
10/05/06,5:00 pm,22.8,0.49,8,0,18.9288,2006-05-10 17:00:00,130
10/05/06,6:00 pm,21.3,0.59,3.2,0,4.81824,2006-05-10 18:00:00,130
10/05/06,7:00 pm,17.1,0.78,1.6,0,0.08604,2006-05-10 19:00:00,130
10/05/06,8:00 pm,14.6,0.78,1.6,0,0,2006-05-10 20:00:00,130
10/05/06,9:00 pm,13.4,0.84,3.2,0,0,2006-05-10 21:00:00,130
10/05/06,10:00 pm,12.1,0.89,0,0,0,2006-05-10 22:00:00,130
10/05/06,11:00 pm,10.7,0.89,0,0,0,2006-05-10 23:00:00,130
11/05/06,12:00 am,10.2,0.92,0,0,0,2006-05-11 00:00:00,131
11/05/06,1:00 am,9.9,0.93,0,0,0,2006-05-11 01:00:00,131
11/05/06,2:00 am,9.4,0.93,0,0,0,2006-05-11 02:00:00,131
11/05/06,3:00 am,9.4,0.92,0,0,0,2006-05-11 03:00:00,131
11/05/06,4:00 am,7.4,0.95,0,0,0,2006-05-11 04:00:00,131
11/05/06,5:00 am,7.3,0.95,0,0,0,2006-05-11 05:00:00,131
11/05/06,6:00 am,6.1,0.95,0,0,0,2006-05-11 06:00:00,131
11/05/06,7:00 am,5.9,0.96,0,0,0,2006-05-11 07:00:00,131
11/05/06,8:00 am,7.1,0.96,0,0,2.23704,2006-05-11 08:00:00,131
11/05/06,9:00 am,11,0.89,0,0,13.7664,2006-05-11 09:00:00,131
11/05/06,10:00 am,15.3,0.69,6.4,0,29.76984,2006-05-11 10:00:00,131
11/05/06,11:00 am,19.1,0.53,8,0,47.40804,2006-05-11 11:00:00,131
11/05/06,12:00 pm,20.8,0.5,6.4,0,35.10432,2006-05-11 12:00:00,131
11/05/06,1:00 pm,21.3,0.5,4.8,0,29.2536,2006-05-11 13:00:00,131
11/05/06,2:00 pm,21.9,0.48,4.8,0,43.70832,2006-05-11 14:00:00,131
11/05/06,3:00 pm,22.6,0.45,6.4,0,43.27812,2006-05-11 15:00:00,131
11/05/06,4:00 pm,22.8,0.42,4.8,0,33.1254,2006-05-11 16:00:00,131
11/05/06,5:00 pm,22.4,0.5,4.8,0,18.32652,2006-05-11 17:00:00,131
11/05/06,6:00 pm,20.3,0.63,3.2,0,4.99032,2006-05-11 18:00:00,131
11/05/06,7:00 pm,15.7,0.74,3.2,0,0.08604,2006-05-11 19:00:00,131
11/05/06,8:00 pm,14.1,0.78,3.2,0,0,2006-05-11 20:00:00,131
11/05/06,9:00 pm,12.6,0.85,3.2,0,0,2006-05-11 21:00:00,131
11/05/06,10:00 pm,11.3,0.88,3.2,0,0,2006-05-11 22:00:00,131
11/05/06,11:00 pm,10.2,0.92,0,0,0,2006-05-11 23:00:00,131
12/05/06,12:00 am,9.9,0.92,0,0,0,2006-05-12 00:00:00,132
12/05/06,1:00 am,8.8,0.92,1.6,0,0,2006-05-12 01:00:00,132
12/05/06,2:00 am,7.8,0.94,1.6,0,0,2006-05-12 02:00:00,132
12/05/06,3:00 am,7.8,0.94,1.6,0,0,2006-05-12 03:00:00,132
12/05/06,4:00 am,6.7,0.95,0,0,0,2006-05-12 04:00:00,132
12/05/06,5:00 am,7.2,0.95,0,0,0,2006-05-12 05:00:00,132
12/05/06,6:00 am,6.3,0.95,0,0,0,2006-05-12 06:00:00,132
12/05/06,7:00 am,6.3,0.95,0,0,0,2006-05-12 07:00:00,132
12/05/06,8:00 am,5.8,0.96,0,0,1.46268,2006-05-12 08:00:00,132
12/05/06,9:00 am,9.6,0.96,0,0,13.42224,2006-05-12 09:00:00,132
12/05/06,10:00 am,15.2,0.67,6.4,0,29.2536,2006-05-12 10:00:00,132
12/05/06,11:00 am,19.2,0.55,9.7,0,42.1596,2006-05-12 11:00:00,132
12/05/06,12:00 pm,21,0.49,8,0,50.07528,2006-05-12 12:00:00,132
12/05/06,1:00 pm,21.5,0.47,1.6,0,42.93396,2006-05-12 13:00:00,132
12/05/06,2:00 pm,21.4,0.47,4.8,0,25.3818,2006-05-12 14:00:00,132
