294;;0,27;;;;;;;;;#¡DIV/0!;19,8;105,4;;;;;;274,2;26,2;0,5;;
Peso;Clasificación;GDM;Notas sobre el animal;IDV;IDE;LID;Raza;Sexo;Ubicación;Fecha Ingreso;GDM total;GPV;GPV total;Días;Total de días;PF;Fecha final PR;Fecha final ISE;Peso ant.;GPV ant.;GDM ant,;Fecha;Hora
307;-3 (Alto);0,27;;PO150A796;9,82E+14;;;Macho;;22/7/2017;0.31;20;93;73;300;154;;;287;5;0,1;5/2/2018;07:46:16
307;-3 (Alto);0,01;;SZ208H750;9,82E+14;;;Macho;;24/7/2017;0.4;1;121;73;302;154;;;306;31;0,6;5/2/2018;08:43:00
307;-3 (Alto);0,3;;PO150A520;9,82E+14;;;Macho;;22/7/2017;0.34;22;103;73;301;154;;;285;22;0,42;5/2/2018;09:23:06
307;-3 (Alto);0,22;;NS509H081;9,82E+14;;;Macho;;23/7/2017;0.18;16;55;73;300;154;;;291;7;0,13;5/2/2018;17:31:42
307;-3 (Alto);0,1;;IY692B284;9,82E+14;;;Macho;;24/7/2017;0.42;7;127;73;304;154;;;300;31;0,6;5/2/2018;18:14:24
307;-3 (Alto);0,11;;PO150A677;9,82E+14;;;Macho;;22/7/2017;0.3;7;89;64;301;154;;;300;-5;-0,08;5/2/2018;18:28:28
306;-3 (Alto);0,38;;PO150A577;9,82E+14;;;Macho;;22/7/2017;0.27;27;82;72;300;153;;;279;8;0,15;4/2/2018;10:17:23
306;-3 (Alto);0,51;;QX675I275;9,82E+14;;;Macho;;22/7/2017;0.36;37;108;72;298;153;;;269;15;0,29;4/2/2018;10:39:37
306;-3 (Alto);0,57;;NS509G990;9,82E+14;;;Macho;;24/7/2017;0.49;41;146;72;299;153;;;265;45;0,9;4/2/2018;11:19:13
306;-3 (Alto);0,53;;FL991H959;9,82E+14;;;Macho;;24/7/2017;0.47;39;142;73;305;153;;;267;30;0,61;4/2/2018;11:21:36
306;-3 (Alto);0,44;;II641B917;9,82E+14;;;Macho;;20/7/2017;0.47;32;142;73;305;153;;;274;32;0,65;4/2/2018;16:05:52
306;-3 (Alto);0,33;;PO150A869;9,82E+14;;;Macho;;22/7/2017;0.33;24;98;72;299;153;;;282;34;0,65;4/2/2018;16:10:37
306;-3 (Alto);0,29;;QX675I066;9,82E+14;;;Macho;;24/7/2017;0.44;21;132;72;298;153;;;285;35;0,7;4/2/2018;16:11:56
306;-3 (Alto);0,28;;OH874D847;9,82E+14;;;Macho;;22/7/2017;0.32;20;92;72;292;153;;;286;35;0,67;4/2/2018;16:21:17
306;-3 (Alto);0,18;;NS509G977;9,82E+14;;;Macho;;22/7/2017;0.23;13;70;72;299;153;;;293;20;0,38;4/2/2018;16:35:09
306;-3 (Alto);0,15;;GH738B337;9,82E+14;;;Macho;;22/7/2017;0.36;11;104;72;290;153;;;295;30;0,58;4/2/2018;18:23:38
306;-3 (Alto);0,43;;OH874D820;9,82E+14;;;Macho;;22/7/2017;0.4;31;118;72;292;153;;;275;30;0,58;4/2/2018;18:29:24
306;-3 (Alto);0,36;;PO150A873;9,82E+14;;;Macho;;23/7/2017;0.35;26;104;73;300;153;;;280;42;0,84;5/2/2018;07:50:08
306;-3 (Alto);0,26;;NS509H053;9,82E+14;;;Macho;;23/7/2017;0.39;19;116;74;300;153;;;287;7;0,14;5/2/2018;16:27:13
306;-3 (Alto);0,38;;OH874D816;9,82E+14;;;Macho;;22/7/2017;0.31;28;90;73;293;153;;;278;42;0,81;5/2/2018;17:22:24
305;-3 (Alto);0,42;;OQ152A384;9,82E+14;;;Macho;;24/7/2017;0.26;30;77;72;301;152;;;275;9;0,17;4/2/2018;10:05:16
305;-3 (Alto);0,4;;AI101A792;9,82E+14;;;Macho;;24/7/2017;0.44;29;133;72;303;152;;;276;39;0,78;4/2/2018;10:22:19
305;-3 (Alto);0,31;;PO150A537;9,82E+14;;;Macho;;24/7/2017;0.41;22;123;72;300;152;;;283;14;0,27;4/2/2018;10:28:27
305;-3 (Alto);0,64;;MX206A510;9,82E+14;;;Macho;;24/7/2017;0.35;47;107;73;303;152;;;258;8;0,16;4/2/2018;11:47:48
305;-3 (Alto);0,42;;SZ208H811;9,82E+14;;;Macho;;20/7/2017;0.47;30;141;72;301;152;;;275;38;0,76;4/2/2018;16:17:28
305;-3 (Alto);0,07;;QX675H747;9,82E+14;;;Macho;;24/7/2017;0.41;5;121;72;298;152;;;300;42;0,81;4/2/2018;16:19:01
305;-3 (Alto);0,22;;NS509H009;9,82E+14;;;Macho;;20/7/2017;0.44;16;131;72;299;152;;;289;38;0,76;4/2/2018;16:35:24
305;-3 (Alto);0,14;;PO150A730;9,82E+14;;;Macho;;23/7/2017;0.31;10;93;72;299;152;;;295;23;0,44;4/2/2018;17:16:26
305;-3 (Alto);0,4;;PO150A579;9,82E+14;;;Macho;;23/7/2017;0.31;29;93;72;300;152;;;276;7;0,13;4/2/2018;17:23:09
305;-3 (Alto);0,42;;OH874D824;9,82E+14;;;Macho;;22/7/2017;0.28;30;83;72;292;152;;;275;28;0,54;4/2/2018;17:26:29
305;-3 (Alto);0,56;;GH738B343;9,82E+14;;;Macho;;26/7/2017;0.48;41;139;73;290;152;;;264;39;0,8;4/2/2018;17:43:50
305;-3 (Alto);0,27;;QX678K327;9,82E+14;;;Macho;;24/7/2017;0.41;20;123;73;299;152;;;285;41;0,82;5/2/2018;08:01:01
305;-3 (Alto);0,12;;PO150A876;9,82E+14;;;Macho;;24/7/2017;0.36;9;107;73;300;152;;;296;39;0,75;5/2/2018;08:40:25
305;-3 (Alto);0,16;;OQ152A450;9,82E+14;;;Macho;;23/7/2017;0.25;12;77;73;302;152;;;293;14;0,27;5/2/2018;16:32:19
305;-3 (Alto);-0,1;;PO150A825;9,82E+14;;;Macho;;22/7/2017;0.21;-7;63;73;300;152;;;312;21;0,4;5/2/2018;17:32:35
305;-3 (Alto);0,16;;OE528B770;9,82E+14;;;Macho;;24/7/2017;0.41;12;121;74;293;152;;;293;35;0,71;5/2/2018;17:35:33
305;-3 (Alto);-0,15;;IA671B287;9,82E+14;;;Macho;;22/7/2017;0.26;-11;77;73;291;152;;;316;35;0,67;5/2/2018;17:42:48
305;-3 (Alto);0,08;;II641B934;9,82E+14;;;Macho;;21/7/2017;0.37;6;113;74;306;152;;;299;22;0,45;5/2/2018;18:01:22
304;-3 (Alto);0,21;;OQ152A449;9,82E+14;;;Macho;;24/7/2017;0.38;15;114;72;301;152;;;289;14;0,27;4/2/2018;09:59:29
304;-3 (Alto);0,57;;GH738B345;9,82E+14;;;Macho;;21/7/2017;0.49;41;142;72;290;152;;;263;17;0,33;4/2/2018;10:03:02
304;-3 (Alto);0,03;;QX675H684;9,82E+14;;;Macho;;24/7/2017;0.4;2;118;72;298;152;;;302;57;1,14;4/2/2018;16:19:23
304;-3 (Alto);0,22;;QX678K306;9,82E+14;;;Macho;;20/7/2017;0.44;16;132;72;298;152;;;288;53;1,06;4/2/2018;16:39:43
304;-3 (Alto);0,43;;AI101A807;9,82E+14;;;Macho;;24/7/2017;0.48;31;146;72;303;152;;;273;45;0,9;4/2/2018;18:15:35
304;-3 (Alto);0,42;;QX678K971;9,82E+14;;;Macho;;24/7/2017;0.41;31;122;73;299;152;;;273;13;0,25;5/2/2018;08:05:36
304;-3 (Alto);0,29;;NS509H084;9,82E+14;;;Macho;;22/7/2017;0.33;21;98;73;300;152;;;283;17;0,33;5/2/2018;08:08:39
304;-3 (Alto);0,15;;OQ152A581;9,82E+14;;;Macho;;24/7/2017;0.33;11;100;73;302;152;;;293;9;0,17;5/2/2018;08:47:26
304;-3 (Alto);0,38;;SZ208H883;9,82E+14;;;Macho;;24/7/2017;0.42;28;126;74;302;152;;;276;33;0,67;5/2/2018;09:06:18
304;-3 (Alto);0,18;;PO15A710;9,82E+14;;;Macho;;23/7/2017;0.17;13;52;73;300;152;;;291;32;0,62;5/2/2018;09:31:16
304;-3 (Alto);0,22;;IY693A294;9,82E+14;;;Macho;;20/7/2017;0.43;16;130;73;304;152;;;288;35;0,67;5/2/2018;17:35:56
304;-3 (Alto);0,15;;GH738B369;9,82E+14;;;Macho;;26/7/2017;0.51;11;148;74;291;152;;;293;43;0,86;5/2/2018;18:25:09
304;-3 (Alto);0,15;;TM420B81;9,82E+14;;;Macho;;24/7/2017;0.38;11;116;73;304;152;;;293;31;0,6;5/2/2018;18:28:41
303;-3 (Alto);0,39;;PO150A692;9,82E+14;;;Macho;;23/7/2017;0.42;28;125;72;300;152;;;275;30;0,6;4/2/2018;11:18:03
303;-3 (Alto);0,12;;PO150A544;9,82E+14;;;Macho;;23/7/2017;0.38;9;113;72;300;152;;;294;34;0,65;4/2/2018;16:45:40
303;-3 (Alto);0,23;;OH874D855;9,82E+14;;;Macho;;23/7/2017;0.39;17;113;73;293;152;;;286;66;1,32;5/2/2018;08:05:13
303;-3 (Alto);0,26;;SZ208H860;9,82E+14;;;Macho;;22/7/2017;0.4;19;121;73;302;152;;;284;20;0,38;5/2/2018;08:19:10
303;-3 (Alto);0,31;;SZ208H912;9,82E+14;;;Macho;;24/7/2017;0.49;23;149;74;302;152;;;280;47;0,96;5/2/2018;09:00:29
303;-3 (Alto);0,21;;PO150A667;9,82E+14;;;Macho;;22/7/2017;0.36;15;109;73;301;152;;;288;25;0,48;5/2/2018;16:29:21
302;-3 (Alto);-0,25;;NI954A629;9,82E+14;;;Macho;;24/7/2017;0.38;-18;116;72;305;151;;;320;52;1,04;4/2/2018;10:08:05
302;-3 (Alto);0,36;;KM917A246;9,82E+14;;;Macho;;22/7/2017;0.41;26;124;72;303;151;;;276;35;0,7;4/2/2018;16:34:20
302;-3 (Alto);0,24;;QX678K945;9,82E+14;;;Macho;;24/7/2017;0.45;17;134;72;298;151;;;285;48;0,96;4/2/2018;16:50:18
302;-3 (Alto);0,16;;GT542A545;9,82E+14;;;Macho;;21/7/2017;0.43;10;130;63;301;151;;;292;65;1,08;4/2/2018;17:27:01
302;-3 (Alto);0,79;;MM429A713;9,82E+14;;;Macho;;23/7/2017;0.38;58;112;73;292;151;;;244;34;0,69;4/2/2018;17:30:23
302;-3 (Alto);0,19;;QX678K899;9,82E+14;;;Macho;;8/6/2017;0.4;14;120;73;299;151;;;288;28;0,54;5/2/2018;09:07:53
302;-3 (Alto);0,11;;NS509H070;9,82E+14;;;Macho;;22/7/2017;0.21;8;62;73;300;151;;;294;15;0,29;5/2/2018;16:24:16
302;-3 (Alto);0,11;;NS509H007;9,82E+14;;;Macho;;22/7/2017;0.27;8;82;73;300;151;;;294;31;0,6;5/2/2018;17:16:00
302;-3 (Alto);0,19;;PO150A868;9,82E+14;;;Macho;;22/7/2017;0.31;14;92;73;300;151;;;288;13;0,25;5/2/2018;18:15:22
301;-3 (Alto);0,26;;PO150A861;9,82E+14;;;Macho;;23/7/2017;0.3;19;89;72;299;150;;;282;16;0,31;4/2/2018;10:01:08
301;-3 (Alto);0,6;;GE911A270;9,82E+14;;;Macho;;20/7/2017;0.47;44;143;73;305;150;;;257;34;0,69;4/2/2018;10:29:03
301;-3 (Alto);0,11;;MM429A933;9,82E+14;;;Macho;;24/7/2017;0.37;8;107;72;292;150;;;293;32;0,62;4/2/2018;10:43:13
301;-3 (Alto);0,21;;OQ152A452;9,82E+14;;;Macho;;22/7/2017;0.35;15;105;72;301;150;;;286;25;0,48;4/2/2018;10:46:19
301;-3 (Alto);0,33;;TM603C840;9,82E+14;;;Macho;;24/7/2017;0.44;24;135;73;305;150;;;277;40;0,82;4/2/2018;11:34:37
301;-3 (Alto);0,4;;PO150A718;9,82E+14;;;Macho;;23/7/2017;0.34;29;101;72;299;150;;;272;26;0,5;4/2/2018;16:11:32
301;-3 (Alto);0,08;;OE528B861;9,82E+14;;;Macho;;21/7/2017;0.48;6;139;73;292;150;;;295;48;0,96;4/2/2018;16:23:23
301;-3 (Alto);;;;;;;;;;;;;;;150;;;;;;4/2/2018;16:33:18
301;-3 (Alto);0,43;;QX678K308;9,82E+14;;;Macho;;24/7/2017;0.37;31;111;72;298;150;;;270;9;0,17;4/2/2018;17:22:12
301;-3 (Alto);0,29;;QX675I009;9,82E+14;;;Macho;;22/7/2017;0.41;21;121;72;298;150;;;280;27;0,52;4/2/2018;17:27:23
301;-3 (Alto);0,59;;GH738B329;9,82E+14;;;Macho;;24/7/2017;0.44;44;127;74;291;150;;;257;22;0,45;5/2/2018;08:04:11
301;-3 (Alto);0,22;;PO150A743;9,82E+14;;;Macho;;23/7/2017;0.34;16;101;73;300;150;;;285;16;0,31;5/2/2018;08:08:19
301;-3 (Alto);0,34;;QW110A080;9,82E+14;;;Macho;;21/7/2017;0.36;25;111;73;306;150;;;276;23;0,46;5/2/2018;08:09:35
301;-3 (Alto);0,18;;SZ208H966;9,82E+14;;;Macho;;24/7/2017;0.42;13;127;73;302;150;;;288;38;0,76;5/2/2018;08:50:10
301;-3 (Alto);0,22;;SZ208H968;9,82E+14;;;Macho;;24/7/2017;0.4;16;121;74;302;150;;;285;56;1,14;5/2/2018;09:24:18
301;-3 (Alto);0,1;;AG370A197;9,82E+14;;;Macho;;24/7/2017;0.28;7;85;73;304;150;;;294;19;0,37;5/2/2018;16:38:57
301;-3 (Alto);0,3;;SZ208H882;9,82E+14;;;Macho;;21/7/2017;0.47;22;143;73;302;150;;;279;66;1,32;5/2/2018;16:48:52
301;-3 (Alto);0,21;;OH874D852;9,82E+14;;;Macho;;24/7/2017;0.34;15;99;73;293;150;;;286;14;0,27;5/2/2018;16:55:44
301;-3 (Alto);-0,07;;PO150A666;9,82E+14;;;Macho;;23/7/2017;0.3;-5;89;73;301;150;;;306;27;0,52;5/2/2018;17:03:24
301;-3 (Alto);0,03;;SZ208H829;9,82E+14;;;Macho;;24/7/2017;0.41;2;125;73;302;150;;;299;24;0,46;5/2/2018;17:16:14
301;-3 (Alto);0,14;;GH738B372;9,82E+14;;;Macho;;24/7/2017;0.37;10;107;73;291;150;;;291;48;0,96;5/2/2018;17:26:19
301;-3 (Alto);0,1;;SZ208H866;9,82E+14;;;Macho;;24/7/2017;0.43;7;131;73;302;150;;;294;56;1,12;5/2/2018;17:43:50
301;-3 (Alto);-0,11;;PO150A736;9,82E+14;;;Macho;;22/7/2017;0.31;-8;93;73;300;150;;;309;26;0,5;5/2/2018;18:12:59
300;-3 (Alto);;;;9,82E+14;;;;;;;;;;;150;;;;;;4/2/2018;09:57:30
300;-3 (Alto);0,43;;PO150A548;9,82E+14;;;Macho;;22/7/2017;0.25;31;74;72;300;150;;;269;12;0,23;4/2/2018;10:14:24
300;-3 (Alto);0,35;;GH738B336;9,82E+14;;;Macho;;24/7/2017;0.45;25;130;72;290;150;;;275;29;0,58;4/2/2018;10:44:24
300;-3 (Alto);0,49;;TM460A663;9,82E+14;;;Macho;;24/7/2017;0.45;35;136;72;303;150;;;265;32;0,64;4/2/2018;10:49:57
300;-3 (Alto);0,33;;QX675H981;9,82E+14;;;Macho;;24/7/2017;0.34;24;102;72;298;150;;;276;22;0,42;4/2/2018;11:25:40
300;-3 (Alto);;;;;;;;;;;;;;;150;;;;;;4/2/2018;17:09:24
300;-3 (Alto);0,17;;IY693A293;9,82E+14;;;Macho;;24/7/2017;0.39;12;118;72;303;150;;;288;43;0,86;4/2/2018;17:43:18
300;-3 (Alto);0,54;;OE720B183;9,82E+14;;;Macho;;24/7/2017;0.46;40;142;74;306;150;;;260;16;0,32;5/2/2018;08:03:46
300;-3 (Alto);0,14;;NS509H055;9,82E+14;;;Macho;;21/7/2017;0.45;10;136;73;300;150;;;290;47;0,92;5/2/2018;08:44:59
300;-3 (Alto);-0,16;;NS509H033;9,82E+14;;;Macho;;23/7/2017;0.36;-12;108;73;300;150;;;312;36;0,72;5/2/2018;09:10:47
300;-3 (Alto);0,16;;JM173A274;9,82E+14;;;Macho;;21/7/2017;0.44;12;128;73;293;150;;;288;37;0,74;5/2/2018;17:02:34
300;-3 (Alto);0,34;;PO150A552;9,82E+14;;;Macho;;22/7/2017;0.2;25;60;73;301;150;;;275;-5;-0,1;5/2/2018;17:33:00
300;-3 (Alto);0;;SZ208I533;9,82E+14;;;Macho;;22/7/2017;0.34;0;104;73;302;150;;;300;25;0,48;5/2/2018;18:10:22
300;-3 (Alto);-0,07;;IA671B351;9,82E+14;;;Macho;;24/7/2017;0.32;-5;94;73;293;150;;;305;29;0,56;5/2/2018;18:24:06
299;-3 (Alto);0,38;;LH837F478;9,82E+14;;;Macho;;24/7/2017;0.34;27;103;72;305;150;;;272;28;0,54;4/2/2018;10:33:40
299;-3 (Alto);0,38;;PO150A490;9,82E+14;;;Macho;;22/7/2017;0.39;27;117;72;300;150;;;272;29;0,58;4/2/2018;16:24:39
299;-3 (Alto);0,22;;PO150A791;9,82E+14;;;Macho;;22/7/2017;0.24;16;73;72;299;150;;;283;23;0,44;4/2/2018;16:38:50
299;-3 (Alto);0,31;;PO150A681;9,82E+14;;;Macho;;22/7/2017;0.24;22;73;72;300;150;;;277;28;0,54;4/2/2018;16:55:50
299;-3 (Alto);0,55;;PO150A470;9,82E+14;;;Macho;;22/7/2017;0.4;40;119;73;300;150;;;259;29;0,59;4/2/2018;17:58:09
299;-3 (Alto);0,07;;PO150A436;9,82E+14;;;Macho;;23/7/2017;0.44;5;133;72;300;150;;;294;48;0,96;4/2/2018;18:07:30
299;-3 (Alto);0,23;;SZ208H967;9,82E+14;;;Macho;;24/7/2017;0.43;17;129;73;302;150;;;282;26;0,5;5/2/2018;08:03:00
299;-3 (Alto);0,33;;PO150A513;9,82E+14;;;Macho;;22/7/2017;0.32;24;97;73;301;150;;;275;12;0,23;5/2/2018;09:22:46
299;-3 (Alto);0,27;;GH738B375;9,82E+14;;;Macho;;23/7/2017;0.32;20;93;73;291;150;;;279;36;0,69;5/2/2018;09:26:19
299;-3 (Alto);0,27;;QX675G708;9,82E+14;;;Macho;;24/7/2017;0.36;20;107;73;299;150;;;279;16;0,31;5/2/2018;09:28:40
299;-3 (Alto);0,29;;LF124A073;9,82E+14;;;Macho;;21/7/2017;0.44;21;133;73;304;150;;;278;39;0,76;5/2/2018;09:32:41
299;-3 (Alto);0,31;;II641B912;9,82E+14;;;Macho;;20/7/2017;0.47;23;143;74;304;150;;;276;23;0,47;5/2/2018;17:15:27
299;-3 (Alto);0,16;;PO150A509;9,82E+14;;;Macho;;24/7/2017;0.45;12;135;73;301;150;;;287;60;1,2;5/2/2018;18:13:34
299;-3 (Alto);-0,11;;NS509H022;9,82E+14;;;Macho;;23/7/2017;0.26;-8;79;73;300;150;;;307;31;0,6;5/2/2018;18:16:36
298;-3 (Alto);0,47;;OE528B862;9,82E+14;;;Macho;;20/7/2017;0.46;34;134;73;292;149;;;264;55;1,12;4/2/2018;09:53:08
298;-3 (Alto);0,29;;PO15A840;9,82E+14;;;Macho;;23/7/2017;0.37;21;112;72;299;149;;;277;36;0,72;4/2/2018;11:20:13
298;-3 (Alto);0,33;;NS509H106;9,82E+14;;;Macho;;21/7/2017;0.45;24;134;73;299;149;;;274;45;0,92;4/2/2018;16:20:58
298;-3 (Alto);0,19;;PO150A169;9,82E+14;;;Macho;;22/7/2017;0.31;14;94;72;300;149;;;284;30;0,58;4/2/2018;18:09:38
298;-3 (Alto);0,55;;SZ208H853;9,82E+14;;;Macho;;21/7/2017;0.5;41;150;74;302;149;;;257;40;0,8;5/2/2018;07:52:46
298;-3 (Alto);0,27;;CW828Z667;9,82E+14;;;Macho;;24/7/2017;0.33;20;100;73;306;149;;;278;23;0,44;5/2/2018;08:23:51
298;-3 (Alto);0,08;;SZ208H986;9,82E+14;;;Macho;;21/7/2017;0.3;6;90;73;302;149;;;292;32;0,62;5/2/2018;08:43:59
298;-3 (Alto);0,08;;PO150A687;9,82E+14;;;Macho;;22/7/2017;0.39;6;116;73;301;149;;;292;31;0,6;5/2/2018;08:58:28
298;-3 (Alto);0,38;;AG680C818;9,82E+14;;;Macho;;24/7/2017;0.39;28;118;73;304;149;;;270;7;0,13;5/2/2018;18:03:05
298;-3 (Alto);0,05;;NS509H065;9,82E+14;;;Macho;;24/7/2017;0.39;4;118;73;300;149;;;294;31;0,6;5/2/2018;18:10:54
297;-3 (Alto);0,44;;TM946A755;9,82E+14;;;Macho;;24/7/2017;0.35;32;105;72;303;148;;;265;50;1;4/2/2018;11:33:57
297;-3 (Alto);0,62;;PO150A566;9,82E+14;;;Macho;;22/7/2017;0.36;45;109;72;300;148;;;252;-8;-0,15;4/2/2018;11:38:17
297;-3 (Alto);0,21;;OQ152A421;9,82E+14;;;Macho;;24/7/2017;0.35;15;105;72;301;148;;;282;38;0,73;4/2/2018;11:46:33
297;-3 (Alto);;;;;;;;;;;;;;;148;;;;;;4/2/2018;11:47:24
297;-3 (Alto);0,49;;NS509H036;9,82E+14;;;Macho;;26/7/2017;0.48;35;145;72;299;148;;;262;54;1,08;4/2/2018;16:21:31
297;-3 (Alto);0,42;;QX678K732;9,82E+14;;;Macho;;24/7/2017;0.4;30;119;72;298;148;;;267;30;0,6;4/2/2018;16:40:42
297;-3 (Alto);0,22;;PO150A153;9,82E+14;;;Macho;;23/7/2017;0.31;16;93;72;300;148;;;281;35;0,7;4/2/2018;18:30:05
297;-3 (Alto);0,59;;QX678K918;9,82E+14;;;Macho;;24/7/2017;0.4;43;121;73;299;148;;;254;17;0,34;5/2/2018;08:02:01
297;-3 (Alto);0,4;;NR047A206;9,82E+14;;;Macho;;20/7/2017;0.4;29;121;73;304;148;;;268;49;0,98;5/2/2018;08:50:59
297;-3 (Alto);;;;;;;;;;;;;;;148;;;;;;5/2/2018;08:59:50
297;-3 (Alto);0,16;;PO150A651;9,82E+14;;;Macho;;24/7/2017;0.44;12;133;73;301;148;;;285;40;0,8;5/2/2018;09:49:11
297;-3 (Alto);-0,03;;CW828Z158;9,82E+14;;;Macho;;20/7/2017;0.34;-2;103;73;306;148;;;299;32;0,62;5/2/2018;17:08:37
297;-3 (Alto);0,03;;SZ208H821;9,82E+14;;;Macho;;24/7/2017;0.44;2;133;73;302;148;;;295;41;0,82;5/2/2018;17:09:20
297;-3 (Alto);0,14;;TM420B824;9,82E+14;;;Macho;;24/7/2017;0.39;10;119;73;306;148;;;287;45;0,9;5/2/2018;17:15:11
297;-3 (Alto);0,44;;QX675I283;9,82E+14;;;Macho;;24/7/2017;0.36;32;109;73;299;148;;;265;24;0,48;5/2/2018;17:40:14
297;-3 (Alto);0,3;;QX678K937;9,82E+14;;;Macho;;24/7/2017;0.38;22;113;73;299;148;;;275;25;0,48;5/2/2018;18:12:44
297;-3 (Alto);-0,05;;IA671B100;9,82E+14;;;Macho;;22/7/2017;0.28;-4;81;73;293;148;;;301;12;0,23;5/2/2018;18:23:32
296;-3 (Alto);0,71;;OH874D830;9,82E+14;;;Macho;;24/7/2017;0.28;51;82;72;292;148;;;245;13;0,25;4/2/2018;10:17:42
296;-3 (Alto);0,37;;SZ208H972;9,82E+14;;;Macho;;24/7/2017;0.42;27;126;73;301;148;;;269;21;0,43;4/2/2018;10:19:35
296;-3 (Alto);0,42;;FL991H951;9,82E+14;;;Macho;;24/7/2017;0.45;30;136;72;303;148;;;266;54;1,08;4/2/2018;16:37:33
296;-3 (Alto);0,18;;QX678K921;9,82E+14;;;Macho;;22/7/2017;0.38;13;114;72;298;148;;;283;22;0,42;4/2/2018;16:40:55
296;-3 (Alto);0,4;;OE528B796;9,82E+14;;;Macho;;24/7/2017;0.46;29;134;73;292;148;;;267;32;0,64;4/2/2018;16:41:20
296;-3 (Alto);0,78;;OH874D815;9,82E+14;;;Macho;;24/7/2017;0.45;57;130;73;292;148;;;239;39;0,78;4/2/2018;16:45:10
296;-3 (Alto);;;;;;;;;;;;;;;148;;;;;;4/2/2018;17:09:08
296;-3 (Alto);0,25;;QX678K295;9,82E+14;;;Macho;;22/7/2017;0.36;18;108;72;298;148;;;278;33;0,63;4/2/2018;17:52:51
296;-3 (Alto);-0,04;;SZ208H997;9,82E+14;;;Macho;;24/7/2017;0.39;-3;118;72;301;148;;;299;44;0,88;4/2/2018;18:06:50
296;-3 (Alto);0,59;;GH738B326;9,82E+14;;;Macho;;20/7/2017;0.39;43;114;73;290;148;;;253;27;0,55;4/2/2018;18:08:44
296;-3 (Alto);0,48;;LH837F523;9,82E+14;;;Macho;;21/7/2017;0.34;35;104;73;306;148;;;261;34;0,68;5/2/2018;07:54:29
296;-3 (Alto);0,14;;FJ849A036;9,82E+14;;;Macho;;21/7/2017;0.42;10;128;73;304;148;;;286;42;0,84;5/2/2018;08:21:27
296;-3 (Alto);0,14;;NO133A052;9,82E+14;;;Macho;;22/7/2017;0.17;10;52;73;302;148;;;286;14;0,27;5/2/2018;09:08:39
296;-3 (Alto);0,14;;MM429A906;9,82E+14;;;Macho;;20/7/2017;0.38;10;112;73;293;148;;;286;58;1,16;5/2/2018;16:39:45
296;-3 (Alto);0,14;;PO150A837;9,82E+14;;;Macho;;20/7/2017;0.43;10;130;73;300;148;;;286;63;1,26;5/2/2018;16:50:19
296;-3 (Alto);0,12;;PO150A823;9,82E+14;;;Macho;;21/7/2017;0.34;9;102;73;300;148;;;287;28;0,56;5/2/2018;16:54:06
296;-3 (Alto);0,16;;IA671B286;9,82E+14;;;Macho;;20/7/2017;0.34;12;100;73;291;148;;;284;23;0,44;5/2/2018;17:06:52
296;-3 (Alto);-0,08;;NS509H083;9,82E+14;;;Macho;;22/7/2017;0.31;-6;92;73;300;148;;;302;19;0,37;5/2/2018;18:08:16
295;-3 (Alto);0,46;;QX675I061;9,82E+14;;;Macho;;24/7/2017;0.37;33;111;72;298;148;;;262;-1;-0,02;4/2/2018;10:20:52
295;-3 (Alto);0,5;;QX675H964;9,82E+14;;;Macho;;21/7/2017;0.33;36;97;72;298;148;;;259;8;0,15;4/2/2018;10:37:47
295;-3 (Alto);0,22;;NS509G970;9,82E+14;;;Macho;;23/7/2017;0.38;16;113;72;299;148;;;279;54;1,08;4/2/2018;11:33:38
295;-3 (Alto);0,42;;GH738B335;9,82E+14;;;Macho;;20/7/2017;0.36;30;105;72;290;148;;;265;16;0,31;4/2/2018;11:35:20
295;-3 (Alto);0,46;;GH738B348;9,82E+14;;;Macho;;23/7/2017;0.29;33;83;72;290;148;;;262;15;0,29;4/2/2018;16:07:05
295;-3 (Alto);0,63;;OH874D854;9,82E+14;;;Macho;;21/7/2017;0.41;46;119;73;292;148;;;249;42;0,84;4/2/2018;16:42:21
295;-3 (Alto);0,17;;PO150A750;9,82E+14;;;Macho;;23/7/2017;0.25;12;75;72;299;148;;;283;17;0,33;4/2/2018;17:23:23
295;-3 (Alto);0,24;;NS509H051;9,82E+14;;;Macho;;22/7/2017;0.32;17;97;72;299;148;;;278;23;0,44;4/2/2018;17:25:01
295;-3 (Alto);0,44;;PO150A560;9,82E+14;;;Macho;;21/7/2017;0.37;32;111;72;300;148;;;263;21;0,42;4/2/2018;17:42:44
295;-3 (Alto);0,43;;MM429A920;9,82E+14;;;Macho;;24/7/2017;0.38;31;111;72;292;148;;;264;24;0,48;4/2/2018;18:22:18
295;-3 (Alto);0,37;;NS509H005;9,82E+14;;;Macho;;22/7/2017;0.27;27;81;73;300;148;;;268;14;0,27;5/2/2018;08:57:58
295;-3 (Alto);0,17;;TM603C868;9,82E+14;;;Macho;;24/7/2017;0.35;11;107;64;304;148;;;284;38;0,64;5/2/2018;17:10:33
295;-3 (Alto);0,16;;PO150A463;9,82E+14;;;Macho;;22/7/2017;0.28;12;85;73;301;148;;;283;38;0,73;5/2/2018;17:28:47
295;-3 (Alto);0,16;;NS509H011;9,82E+14;;;Macho;;22/7/2017;0.37;12;111;73;300;148;;;283;20;0,38;5/2/2018;17:54:59
